"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Aciclovir|Concentration [µmol/l]","Organism|ArterialBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]","Organism|VenousBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]"
0,15675,0.87025243,1.4399779,1.4352932
0,15690,0.82310575,1.4355234,1.4303536
0,15705,0.78200877,1.4306664,1.4250865
0,15720,0.7459843,1.4254687,1.4195408
0,15735,0.7142396,1.4199815,1.4137579
0,15750,0.6861275,1.4142482,1.407773
0,15765,0.6611166,1.4083054,1.4016156
0,15780,0.6387675,1.4021839,1.3953115
0,15795,0.6186392,1.3959103,1.3888823
0,15810,0.60030156,1.3895069,1.3823458
0,15825,0.5835031,1.3829923,1.3757167
0,15840,0.5680699,1.3763819,1.369008
0,15855,0.61470544,1.3697,1.36231
0,15870,1.0333818,1.3634237,1.3572755
0,15885,1.776067,1.359507,1.3573923
0,15900,2.5036924,1.3602726,1.3641623
0,15915,2.9856653,1.3665416,1.3762791
0,15930,3.1742077,1.3773613,1.3911868
0,15945,3.1279507,1.3908339,1.4064782
0,15960,2.9353056,1.4050031,1.4204879
0,15975,2.6734128,1.4183584,1.4323275
0,15990,2.3952467,1.4299695,1.4416914
0,16005,2.1311634,1.4394081,1.4486295
0,16020,1.8952105,1.4465975,1.4533707
0,16035,1.6914502,1.4516683,1.4562079
0,16050,1.518663,1.4548492,1.4574349
0,16065,1.3733299,1.4563991,1.4573171
0,16080,1.2512991,1.4565673,1.4560817
0,16095,1.1486017,1.455577,1.4539181
0,16110,1.0617759,1.4536195,1.4509814
0,16125,0.9879419,1.4508545,1.4473988
0,16140,0.92475903,1.4474145,1.443274
0,16155,0.87034583,1.4434085,1.4386927
0,16170,0.8231941,1.4389259,1.4337252
0,16185,0.7820924,1.4340411,1.4284304
0,16200,0.7460636,1.4288157,1.4228574
0,16215,0.7143149,1.4233012,1.4170473
0,16230,0.686199,1.4175407,1.4110353
0,16245,0.66118467,1.4115708,1.4048511
0,16260,0.6388314,1.4054223,1.3985204
0,16275,0.6187,1.3991221,1.3920647
0,16290,0.6003594,1.3926923,1.385502
0,16305,0.5835583,1.3861513,1.3788469
0,16320,0.5681231,1.3795149,1.3721123
0,16335,0.6147568,1.372807,1.3653886
0,16350,1.0334312,1.3665051,1.3603287
0,16365,1.7761145,1.362563,1.3604202
0,16380,2.503738,1.3633034,1.3671652
0,16395,2.9857092,1.3695472,1.3792571
0,16410,3.1742496,1.3803421,1.3941401
0,16425,3.127991,1.39379,1.409407
0,16440,2.9353447,1.4079347,1.4233924
0,16455,2.6734502,1.4212658,1.435208
0,16470,2.3952832,1.4328527,1.4445479
0,16485,2.1311984,1.4422673,1.4514624
0,16500,1.8952445,1.4494331,1.45618
0,16515,1.6914831,1.4544802,1.4589939
0,16530,1.5186949,1.4576379,1.4601978
0,16545,1.3733609,1.4591645,1.460057
0,16560,1.2513292,1.4593098,1.4587989
0,16575,1.1486307,1.4582968,1.4566127
0,16590,1.0618043,1.4563166,1.4536536
0,16605,0.9879695,1.4535292,1.4500487
0,16620,0.924786,1.450067,1.4459019
0,16635,0.87037206,1.4460388,1.4412987
0,16650,0.82321966,1.4415344,1.4363096
0,16665,0.78211737,1.436628,1.4309933
0,16680,0.746088,1.431381,1.4253988
0,16695,0.7143387,1.4258451,1.4195677
0,16710,0.6862224,1.4200634,1.4135346
0,16725,0.6612075,1.4140725,1.4073297
0,16740,0.6388537,1.4079033,1.4009782
0,16755,0.61872196,1.4015824,1.394502
0,16770,0.6003809,1.3951321,1.3879191
0,16785,0.5835794,1.3885708,1.3812438
0,16800,0.56814384,1.3819141,1.3744893
0,16815,0.61477506,1.3751863,1.3677459
0,16830,1.0334388,1.3688647,1.3626662
0,16845,1.7761099,1.3649027,1.3627381
0,16860,2.5037227,1.3656235,1.3694636
0,16875,2.985687,1.3718477,1.381536
0,16890,3.174225,1.3826232,1.3963996
0,16905,3.1279674,1.3960516,1.4116473
0,16920,2.935325,1.4101771,1.4256138
0,16935,2.6734343,1.4234892,1.4374105
0,16950,2.3952708,1.4350573,1.4467317
0,16965,2.1311898,1.4444532,1.4536277
0,16980,1.8952394,1.4516006,1.4583272
0,16995,1.6914809,1.4566294,1.461123
0,17010,1.518695,1.459769,1.4623089
0,17025,1.3733629,1.4612777,1.4621505
0,17040,1.2513329,1.4614052,1.4608748
0,17055,1.1486359,1.4603746,1.4586711
0,17070,1.0618105,1.458377,1.4556948
0,17085,0.9879766,1.4555724,1.4520727
0,17100,0.9247938,1.452093,1.447909
0,17115,0.8703805,1.4480479,1.443289
0,17130,0.82322866,1.4435266,1.4382833
0,17145,0.7821268,1.4386035,1.4329505
0,17160,0.7460978,1.4333401,1.4273397
0,17175,0.7143488,1.4277878,1.4214922
0,17190,0.6862327,1.4219898,1.4154432
0,17205,0.6612181,1.4159827,1.4092222
0,17220,0.6388644,1.4097977,1.4028549
0,17235,0.61873394,1.4034609,1.3963631
0,17250,0.60038966,1.3969948,1.3897645
0,17265,0.58359003,1.390418,1.3830739
0,17280,0.56815416,1.383746,1.376304
0,17295,0.6147857,1.3770028,1.3695455
0,17310,1.0334495,1.3706659,1.3644508
0,17325,1.7761208,1.366689,1.3645077
0,17340,2.5037336,1.3673948,1.3712184
0,17355,2.985698,1.3736043,1.3832762
0,17370,3.1742363,1.3843651,1.3981253
0,17385,3.1279786,1.397779,1.4133586
0,17400,2.935336,1.41189,1.4273107
0,17415,2.6734455,1.4251878,1.4390932
0,17430,2.395282,1.4367417,1.4484005
0,17445,2.131201,1.4461236,1.4552826
0,17460,1.8952504,1.453257,1.4599682
0,17475,1.691492,1.458272,1.4627503
0,17490,1.5187061,1.4613979,1.4639226
0,17505,1.373374,1.462893,1.4637507
0,17520,1.251344,1.463007,1.4624617
0,17535,1.1486468,1.461963,1.4602448
0,17550,1.0618215,1.4599521,1.4572552
0,17565,0.98798746,1.4571344,1.4536202
0,17580,0.92480457,1.453642,1.4494436
0,17595,0.8703913,1.4495839,1.4448109
0,17610,0.8232394,1.4450499,1.4397924
0,17625,0.78213745,1.440114,1.4344469
0,17640,0.7461084,1.4348379,1.4288237
0,17655,0.71435934,1.4292731,1.4229639
0,17670,0.6862432,1.4234629,1.4169024
0,17685,0.66122854,1.4174435,1.4106693
0,17700,0.63887477,1.4112462,1.40429
0,17715,0.61874425,1.4048973,1.3977863
0,17730,0.6003999,1.3984194,1.3911757
0,17745,0.5836002,1.3918306,1.3844733
0,17760,0.5681643,1.3851467,1.3776919
0,17775,0.61479574,1.378392,1.3709217
0,17790,1.0334595,1.3720435,1.3658155
0,17805,1.7761307,1.3680551,1.365861
0,17820,2.5037434,1.3687494,1.3725605
0,17835,2.9857078,1.3749477,1.3846071
0,17850,3.174246,1.3856971,1.399445
0,17865,3.1279883,1.3991,1.4146674
0,17880,2.9353456,1.4132,1.4286085
0,17895,2.673455,1.4264868,1.4403803
0,17910,2.3952913,1.43803,1.4496768
0,17925,2.1312103,1.4474012,1.4565482
0,17940,1.8952597,1.4545237,1.4612232
0,17955,1.6915011,1.4595282,1.4639949
0,17970,1.5187153,1.4626436,1.4651568
0,17985,1.373383,1.4641284,1.4649746
0,18000,1.251353,1.4642321,1.4636754
0,18015,1.1486558,1.4631779,1.4614483
0,18030,1.0618303,1.4611568,1.4584488
0,18045,0.98799634,1.4583291,1.4548038
0,18060,0.92481333,1.4548267,1.4506173
0,18075,0.8704,1.4507587,1.4459747
0,18090,0.823248,1.4462149,1.4409466
0,18105,0.78214604,1.4412693,1.4355916
0,18120,0.74611694,1.4359837,1.4299587
0,18135,0.7143678,1.4304093,1.4240894
0,18150,0.6862516,1.4245895,1.4180187
0,18165,0.6612368,1.4185607,1.4117762
0,18180,0.63888305,1.4123541,1.4053876
0,18195,0.6187524,1.405996,1.3988748
0,18210,0.600408,1.3995088,1.3922552
0,18225,0.58360827,1.3929111,1.3855437
0,18240,0.5681723,1.3862182,1.3787533
0,18255,0.6148037,1.3794545,1.3719743
0,18270,1.0334674,1.3730971,1.3668593
0,18285,1.7761385,1.3690999,1.3668962
0,18300,2.5037513,1.3697855,1.3735869
0,18315,2.9857154,1.3759751,1.385625
0,18330,3.1742537,1.386716,1.4004544
0,18345,3.1279957,1.4001104,1.4156684
0,18360,2.9353533,1.414202,1.4296012
0,18375,2.6734624,1.4274805,1.4413646
0,18390,2.3952987,1.4390153,1.450653
0,18405,2.1312177,1.4483782,1.4575162
0,18420,1.895267,1.4554927,1.4621832
0,18435,1.6915084,1.4604892,1.4649467
0,18450,1.5187224,1.4635965,1.4661008
0,18465,1.3733902,1.4650733,1.4659107
0,18480,1.25136,1.4651691,1.4646037
0,18495,1.1486628,1.464107,1.462369
0,18510,1.0618373,1.4620783,1.4593617
0,18525,0.98800325,1.4592428,1.4557091
0,18540,0.92482024,1.4557328,1.4515151
0,18555,0.8704068,1.4516573,1.446865
0,18570,0.82325476,1.447106,1.4418294
0,18585,0.7821528,1.442153,1.436467
0,18600,0.74612355,1.43686,1.4308269
0,18615,0.7143744,1.4312782,1.4249504
0,18630,0.68625814,1.4254513,1.4188724
0,18645,0.6612433,1.4194152,1.4126228
0,18660,0.6388895,1.4132016,1.4062272
0,18675,0.61875886,1.4068364,1.3997073
0,18690,0.6004144,1.4003422,1.3930808
0,18705,0.5836146,1.3937374,1.3863624
0,18720,0.56817853,1.3870378,1.3795652
0,18723,0.565378,1.3856876,1.3781973
0,18726,0.5645969,1.3843343,1.3768272
0,18729,0.5696829,1.3829784,1.3754592
0,18732,0.5850903,1.3816214,1.3741037
0,18735,0.6148097,1.3802671,1.3727795
0,18738,0.6617091,1.3789226,1.3715124
0,18741,0.72732145,1.3775982,1.3703334
0,18744,0.811892,1.3763081,1.3692759
0,18747,0.91454357,1.3750697,1.3683735
0,18750,1.0334866,1.3739029,1.3676578
0,18753,1.1662716,1.3728292,1.367157
0,18756,1.310029,1.3718706,1.3668945
0,18759,1.4616672,1.3710493,1.3668883
0,18762,1.6180493,1.3703859,1.3671507
0,18765,1.7761459,1.3698992,1.3676881
0,18768,1.9331255,1.3696054,1.3685015
0,18771,2.0864246,1.3695182,1.3695871
0,18774,2.2338192,1.3696473,1.3709362
0,18777,2.3734398,1.3699995,1.3725364
0,18780,2.5037677,1.3705782,1.3743722
0,18783,2.6236312,1.3713831,1.3764259
0,18786,2.732183,1.3724111,1.3786772
0,18789,2.8288693,1.3736563,1.3811053
0,18792,2.9134028,1.3751099,1.3836882
0,18795,2.9857259,1.3767612,1.3864038
0,18798,3.045979,1.3785976,1.3892303
0,18801,3.0944679,1.3806049,1.3921461
0,18804,3.1316323,1.3827678,1.3951304
0,18807,3.1580179,1.3850702,1.3981636
0,18810,3.1742504,1.3874956,1.4012269
0,18813,3.1810133,1.3900272,1.4043028
0,18816,3.1790266,1.392648,1.4073757
0,18819,3.1690304,1.3953416,1.4104304
0,18822,3.1517699,1.398092,1.4134539
0,18825,3.1279821,1.4008834,1.4164342
0,18828,3.098387,1.4037012,1.4193606
0,18831,3.0636795,1.4065312,1.4222239
0,18834,3.0245228,1.4093604,1.425016
0,18837,2.9815443,1.4121766,1.4277302
0,18840,2.9353323,1.4149685,1.4303604
0,18843,2.8864336,1.4177259,1.432902
0,18846,2.835353,1.4204397,1.4353511
0,18849,2.7825527,1.4231014,1.4377047
0,18852,2.7284544,1.4257039,1.4399606
0,18855,2.6734378,1.4282404,1.4421173
0,18858,2.6178448,1.4307057,1.4441738
0,18861,2.5619793,1.4330946,1.4461299
0,18864,2.50611,1.4354036,1.4479858
0,18867,2.4504735,1.4376291,1.4497418
0,18870,2.395275,1.4397687,1.451399
0,18873,2.340692,1.4418201,1.4529587
0,18876,2.2868757,1.4437823,1.4544224
0,18879,2.2339535,1.445654,1.4557918
0,18882,2.1820316,1.447435,1.4570689
0,18885,2.1311967,1.449125,1.4582558
0,18888,2.0815184,1.4507245,1.4593546
0,18891,2.0330503,1.452234,1.4603678
0,18894,1.9858325,1.4536545,1.4612975
0,18897,1.939893,1.454987,1.4621463
0,18900,1.8952492,1.456233,1.4629164
0,18903,1.8519094,1.457394,1.4636105
0,18906,1.8098735,1.4584717,1.4642309
0,18909,1.7691346,1.4594678,1.46478
0,18912,1.7296805,1.4603842,1.4652601
0,18915,1.6914937,1.4612231,1.4656737
0,18918,1.6545526,1.4619863,1.4660231
0,18921,1.6188322,1.4626758,1.4663104
0,18924,1.5843052,1.4632939,1.4665377
0,18927,1.5509417,1.4638427,1.4667075
0,18930,1.5187105,1.4643241,1.4668216
0,18933,1.4875791,1.4647404,1.466882
0,18936,1.4575143,1.4650936,1.4668907
0,18939,1.4284822,1.4653857,1.4668497
0,18942,1.4004489,1.4656187,1.4667606
0,18945,1.3733807,1.4657947,1.4666253
0,18948,1.3472437,1.4659156,1.4664454
0,18951,1.3220047,1.4659832,1.4662226
0,18954,1.297631,1.4659992,1.4659586
0,18957,1.2740908,1.4659657,1.4656546
0,18960,1.2513525,1.4658843,1.4653122
0,18963,1.2293859,1.4657568,1.4649328
0,18966,1.2081611,1.4655846,1.4645178
0,18969,1.1876497,1.4653695,1.4640684
0,18972,1.167824,1.4651129,1.4635859
0,18975,1.148657,1.4648162,1.4630713
0,18978,1.1301229,1.4644811,1.4625261
0,18981,1.1121969,1.4641087,1.4619511
0,18984,1.0948551,1.4637005,1.4613475
0,18987,1.0780745,1.4632577,1.4607162
0,18990,1.0618329,1.4627815,1.4600582
0,18993,1.0461092,1.4622731,1.4593745
0,18996,1.0308832,1.4617338,1.458666
0,18999,1.0161352,1.4611645,1.4579335
0,19002,1.0018468,1.4605662,1.4571778
0,19005,0.98800004,1.4599401,1.4563998
0,19008,0.97457784,1.459287,1.4556001
0,19011,0.9615638,1.458608,1.4547796
0,19014,0.9489424,1.457904,1.453939
0,19017,0.9366986,1.4571759,1.4530789
0,19020,0.92481804,1.4564242,1.4521999
0,19023,0.9132871,1.4556501,1.4513028
0,19026,0.90209264,1.4548541,1.4503881
0,19029,0.8912221,1.4540371,1.4494563
0,19032,0.8806636,1.4531997,1.4485081
0,19035,0.8704055,1.4523429,1.447544
0,19038,0.860437,1.4514669,1.4465646
0,19041,0.8507474,1.4505726,1.4455702
0,19044,0.8413268,1.4496605,1.4445615
0,19047,0.8321654,1.4487314,1.4435389
0,19050,0.82325417,1.4477857,1.4425027
0,19053,0.8145842,1.446824,1.4414536
0,19056,0.80614704,1.4458467,1.4403918
0,19059,0.79793453,1.4448545,1.4393178
0,19062,0.7899389,1.4438478,1.438232
0,19065,0.7821528,1.442827,1.4371346
0,19068,0.774569,1.4417926,1.4360263
0,19071,0.7671807,1.4407452,1.4349072
0,19074,0.7599812,1.4396851,1.4337778
0,19077,0.75296444,1.4386126,1.4326382
0,19080,0.74612415,1.4375283,1.431489
0,19083,0.73945457,1.4364324,1.4303303
0,19086,0.7329502,1.4353254,1.4291624
0,19089,0.7266056,1.4342076,1.4279857
0,19092,0.72041565,1.4330794,1.4268004
0,19095,0.71437544,1.431941,1.4256068
0,19098,0.7084801,1.4307928,1.4244052
0,19101,0.7027252,1.4296352,1.4231958
0,19104,0.69710624,1.4284683,1.421979
0,19107,0.69161904,1.4272927,1.4207547
0,19110,0.6862595,1.4261084,1.4195234
0,19113,0.6810238,1.4249157,1.4182853
0,19116,0.67590797,1.423715,1.4170405
0,19119,0.6709086,1.4225065,1.4157892
0,19122,0.66602206,1.4212904,1.4145318
0,19125,0.66124505,1.420067,1.4132683
0,19128,0.65657425,1.4188364,1.4119991
0,19131,0.6520066,1.417599,1.4107242
0,19134,0.64753914,1.4163549,1.4094439
0,19137,0.6431687,1.4151044,1.4081582
0,19140,0.6388919,1.4138477,1.4068674
0,19143,0.6347046,1.4125849,1.4055716
0,19146,0.63060224,1.4113163,1.404271
0,19149,0.6265798,1.4100419,1.4029659
0,19152,0.6226335,1.4087622,1.4016562
0,19155,0.61876005,1.4074771,1.4003421
0,19158,0.6149575,1.4061869,1.3990237
0,19161,0.6112239,1.4048916,1.3977013
0,19164,0.6075576,1.4035916,1.3963748
0,19167,0.6039564,1.4022869,1.3950444
0,19170,0.6004183,1.4009776,1.3937103
0,19173,0.5969414,1.3996638,1.3923725
0,19176,0.5935241,1.3983458,1.391031
0,19179,0.5901651,1.3970238,1.3896862
0,19182,0.5868631,1.3956976,1.3883381
0,19185,0.583617,1.3943675,1.3869867
0,19188,0.5804255,1.3930336,1.3856322
0,19191,0.5772874,1.3916961,1.3842745
0,19194,0.57420146,1.390355,1.3829138
0,19197,0.5711666,1.3890104,1.3815504
0,19200,0.5681817,1.3876625,1.3801842
0,19203,0.5653811,1.3863113,1.3788153
0,19206,0.5646,1.3849571,1.3774441
0,19209,0.56968594,1.3836,1.376075
0,19212,0.5850933,1.382242,1.3747184
0,19215,0.61481273,1.3808867,1.3733933
0,19218,0.6617121,1.379541,1.3721251
0,19221,0.7273245,1.3782157,1.3709452
0,19224,0.811895,1.3769245,1.3698866
0,19227,0.9145466,1.3756852,1.3689831
0,19230,1.0334897,1.3745173,1.3682665
0,19233,1.1662747,1.3734425,1.3677647
0,19236,1.3100321,1.372483,1.3675011
0,19239,1.4616703,1.3716606,1.367494
0,19242,1.6180524,1.3709961,1.3677553
0,19245,1.7761492,1.3705084,1.3682916
0,19248,1.9331287,1.3702137,1.3691041
0,19251,2.086428,1.3701254,1.3701886
0,19254,2.2338223,1.3702534,1.3715367
0,19257,2.373443,1.3706048,1.3731359
0,19260,2.503771,1.3711823,1.3749708
0,19263,2.6236346,1.3719863,1.3770233
0,19266,2.732186,1.3730133,1.3792738
0,19269,2.8288727,1.3742574,1.3817008
0,19272,2.9134061,1.37571,1.3842827
0,19275,2.9857292,1.3773603,1.3869973
0,19278,3.0459824,1.3791957,1.3898228
0,19281,3.0944712,1.381202,1.3927376
0,19284,3.1316357,1.3833638,1.395721
0,19287,3.1580212,1.3856653,1.398753
0,19290,3.1742537,1.3880898,1.4018154
0,19293,3.1810167,1.3906202,1.4048904
0,19296,3.1790302,1.3932401,1.4079622
0,19299,3.169034,1.3959328,1.411016
0,19302,3.1517732,1.3986821,1.4140385
0,19305,3.1279855,1.4014726,1.4170178
0,19308,3.0983903,1.4042892,1.4199432
0,19311,3.0636828,1.4071183,1.4228055
0,19314,3.0245261,1.4099466,1.4255968
0,19317,2.9815478,1.4127617,1.4283099
0,19320,2.9353359,1.4155527,1.4309392
0,19323,2.886437,1.4183092,1.4334798
0,19326,2.8353562,1.4210219,1.435928
0,19329,2.7825563,1.4236827,1.4382806
0,19332,2.728458,1.4262842,1.4405355
0,19335,2.6734414,1.4288198,1.4426912
0,19338,2.6178484,1.431284,1.4447469
0,19341,2.5619829,1.4336721,1.446702
0,19344,2.5061138,1.43598,1.4485568
0,19347,2.4504771,1.4382045,1.4503119
0,19350,2.3952787,1.4403431,1.4519682
0,19353,2.3406956,1.4423937,1.453527
0,19356,2.2868793,1.4443549,1.4549897
0,19359,2.233957,1.4462256,1.4563581
0,19362,2.1820352,1.4480057,1.4576343
0,19365,2.1312003,1.4496948,1.4588202
0,19368,2.081522,1.4512932,1.4599181
0,19371,2.0330539,1.4528018,1.4609302
0,19374,1.985836,1.4542214,1.461859
0,19377,1.9398967,1.4555529,1.4627068
0,19380,1.895253,1.456798,1.4634761
0,19383,1.8519131,1.457958,1.4641693
0,19386,1.809877,1.4590348,1.4647887
0,19389,1.7691383,1.46003,1.4653368
0,19392,1.7296842,1.4609455,1.465816
0,19395,1.6914974,1.4617833,1.4662287
0,19398,1.6545563,1.4625455,1.4665772
0,19401,1.6188359,1.4632342,1.4668635
0,19404,1.5843089,1.4638513,1.46709
0,19407,1.5509454,1.4643992,1.4672588
0,19410,1.5187142,1.4648798,1.467372
0,19413,1.4875828,1.4652951,1.4674314
0,19416,1.457518,1.4656473,1.4674393
0,19419,1.4284859,1.4659384,1.4673973
0,19422,1.4004526,1.4661705,1.4673073
0,19425,1.3733844,1.4663457,1.4671711
0,19428,1.3472474,1.4664655,1.4669904
0,19431,1.3220084,1.4665321,1.4667666
0,19434,1.2976348,1.4665474,1.4665016
0,19437,1.2740945,1.466513,1.4661967
0,19440,1.2513562,1.4664307,1.4658535
0,19443,1.2293895,1.4663022,1.4654732
0,19446,1.2081649,1.4661291,1.4650573
0,19449,1.1876535,1.465913,1.4646069
0,19452,1.1678277,1.4656556,1.4641235
0,19455,1.1486608,1.465358,1.4636081
0,19458,1.1301267,1.465022,1.4630619
0,19461,1.1122007,1.4646487,1.462486
0,19464,1.0948589,1.4642396,1.4618815
0,19467,1.0780783,1.4637958,1.4612494
0,19470,1.0618367,1.4633187,1.4605905
0,19473,1.046113,1.4628094,1.4599059
0,19476,1.030887,1.4622692,1.4591964
0,19479,1.016139,1.4616989,1.4584631
0,19482,1.0018506,1.4610999,1.4577065
0,19485,0.98800385,1.4604728,1.4569275
0,19488,0.9745816,1.459819,1.456127
0,19491,0.96156764,1.459139,1.4553057
0,19494,0.9489462,1.4584341,1.4544641
0,19497,0.9367024,1.457705,1.4536031
0,19500,0.92482185,1.4569525,1.4527233
0,19503,0.9132909,1.4561775,1.4518253
0,19506,0.90209645,1.4553807,1.4509096
0,19509,0.89122593,1.4545628,1.449977
0,19512,0.8806674,1.4537245,1.449028
0,19515,0.8704093,1.4528667,1.448063
0,19518,0.86044073,1.4519899,1.4470828
0,19521,0.85075116,1.4510947,1.4460875
0,19524,0.8413305,1.4501818,1.4450779
0,19527,0.83216923,1.4492518,1.4440544
0,19530,0.823258,1.4483052,1.4430175
0,19533,0.814588,1.4473426,1.4419674
0,19536,0.8061508,1.4463645,1.4409047
0,19539,0.7979383,1.4453714,1.43983
0,19542,0.7899427,1.4443638,1.4387432
0,19545,0.7821566,1.4433422,1.4376451
0,19548,0.7745728,1.442307,1.4365358
0,19551,0.76718444,1.4412587,1.435416
0,19554,0.759985,1.4401977,1.4342856
0,19557,0.7529682,1.4391243,1.4331452
0,19560,0.7461279,1.4380392,1.431995
0,19563,0.7394584,1.4369425,1.4308355
0,19566,0.73295397,1.4358345,1.4296669
0,19569,0.7266094,1.4347159,1.4284893
0,19572,0.72041947,1.4335868,1.4273032
0,19575,0.7143792,1.4324476,1.4261087
0,19578,0.7084839,1.4312986,1.4249064
0,19581,0.702729,1.4301401,1.423696
0,19584,0.69711,1.4289725,1.4224783
0,19587,0.6916228,1.4277959,1.4212532
0,19590,0.68626326,1.4266107,1.4200212
0,19593,0.68102753,1.4254173,1.4187821
0,19596,0.6759118,1.4242157,1.4175365
0,19599,0.6709124,1.4230063,1.4162844
0,19602,0.6660258,1.4217894,1.4150262
0,19605,0.6612488,1.4205651,1.413762
0,19608,0.656578,1.4193338,1.4124919
0,19611,0.6520104,1.4180955,1.4112161
0,19614,0.6475429,1.4168507,1.4099349
0,19617,0.64317244,1.4155993,1.4086484
0,19620,0.63889563,1.4143417,1.4073567
0,19623,0.63470834,1.4130781,1.4060602
0,19626,0.630606,1.4118086,1.4047588
0,19629,0.6265836,1.4105335,1.4034529
0,19632,0.6226373,1.409253,1.4021423
0,19635,0.6187638,1.4079671,1.4008274
0,19638,0.6149612,1.406676,1.3995082
0,19641,0.61122763,1.40538,1.398185
0,19644,0.60756135,1.4040791,1.3968577
0,19647,0.60396016,1.4027735,1.3955265
0,19650,0.6004221,1.4014634,1.3941916
0,19653,0.59694517,1.4001489,1.392853
0,19656,0.59352785,1.39883,1.3915108
0,19659,0.5901688,1.3975072,1.3901652
0,19662,0.5868668,1.3961802,1.3888162
0,19665,0.5836207,1.3948493,1.387464
0,19668,0.5804292,1.3935146,1.3861086
0,19671,0.57729113,1.3921763,1.3847502
0,19674,0.57420516,1.3908343,1.3833888
0,19677,0.5711703,1.3894889,1.3820245
0,19680,0.5681854,1.3881403,1.3806576
0,19683,0.5653848,1.3867882,1.3792877
0,19686,0.5646037,1.3854332,1.377916
0,19689,0.56968963,1.3840754,1.376546
0,19692,0.585097,1.3827165,1.3751887
0,19695,0.6148164,1.3813604,1.3738626
0,19698,0.6617158,1.3800141,1.3725938
0,19701,0.7273282,1.3786879,1.371413
0,19704,0.8118987,1.377396,1.3703537
0,19707,0.9145503,1.3761557,1.3694495
0,19710,1.0334934,1.3749871,1.368732
0,19713,1.1662782,1.3739116,1.3682294
0,19716,1.3100358,1.3729513,1.3679651
0,19719,1.461674,1.3721281,1.3679571
0,19722,1.618056,1.3714628,1.3682176
0,19725,1.7761527,1.3709743,1.3687533
0,19728,1.9331324,1.3706788,1.3695649
0,19731,2.0864315,1.3705897,1.3706487
0,19734,2.233826,1.370717,1.371996
0,19737,2.3734467,1.3710675,1.3735944
0,19740,2.5037746,1.3716444,1.3754286
0,19743,2.6236382,1.3724475,1.3774804
0,19746,2.7321897,1.3734738,1.37973
0,19749,2.8288763,1.3747171,1.3821563
0,19752,2.9134097,1.376169,1.3847374
0,19755,2.9857328,1.3778185,1.3874513
0,19758,3.045986,1.3796531,1.390276
0,19761,3.094475,1.3816586,1.39319
0,19764,3.1316392,1.3838197,1.3961726
0,19767,3.1580248,1.3861204,1.399204
0,19770,3.1742575,1.3885441,1.4022655
0,19773,3.1810203,1.3910738,1.4053398
0,19776,3.1790338,1.393693,1.4084109
0,19779,3.1690376,1.3963848,1.411464
0,19782,3.1517768,1.3991334,1.4144857
0,19785,3.127989,1.4019231,1.4174641
0,19788,3.098394,1.4047391,1.4203889
0,19791,3.0636864,1.4075674,1.4232506
0,19794,3.0245297,1.4103949,1.4260409
0,19797,2.9815514,1.4132093,1.4287534
0,19800,2.9353395,1.4159995,1.4313818
0,19803,2.8864405,1.4187553,1.4339217
0,19806,2.8353598,1.4214673,1.4363691
0,19809,2.7825599,1.4241273,1.4387211
0,19812,2.7284615,1.426728,1.4409752
0,19815,2.673445,1.4292629,1.4431303
0,19818,2.617852,1.4317263,1.4451851
0,19821,2.5619864,1.4341136,1.4471395
0,19824,2.506117,1.4364209,1.4489936
0,19827,2.4504807,1.4386448,1.450748
0,19830,2.3952823,1.4407825,1.4524035
0,19833,2.3406992,1.4428324,1.4539615
0,19836,2.2868829,1.4447927,1.4554235
0,19839,2.2339606,1.4466629,1.4567913
0,19842,2.1820388,1.4484421,1.4580667
0,19845,2.131204,1.4501305,1.4592519
0,19848,2.0815256,1.4517282,1.4603491
0,19851,2.0330575,1.4532361,1.4613605
0,19854,1.9858396,1.4546548,1.4622886
0,19857,1.9399002,1.4559858,1.4631357
0,19860,1.8952564,1.4572301,1.4639041
0,19863,1.8519166,1.4583894,1.4645966
0,19866,1.8098806,1.4594654,1.4652153
0,19869,1.7691418,1.4604598,1.4657627
0,19872,1.7296878,1.4613746,1.4662414
0,19875,1.6915009,1.4622118,1.4666532
0,19878,1.6545597,1.4629734,1.467001
0,19881,1.6188394,1.4636613,1.4672866
0,19884,1.5843123,1.4642777,1.4675124
0,19887,1.5509489,1.4648248,1.4676805
0,19890,1.5187176,1.4653046,1.4677929
0,19893,1.4875863,1.4657192,1.4678518
0,19896,1.4575214,1.4660708,1.4678588
0,19899,1.4284893,1.4663613,1.4678161
0,19902,1.4004561,1.4665927,1.4677255
0,19905,1.3733878,1.466767,1.4675885
0,19908,1.3472508,1.4668862,1.4674071
0,19911,1.3220118,1.4669521,1.4671828
0,19914,1.2976382,1.4669666,1.4669169
0,19917,1.2740979,1.4669316,1.4666114
0,19920,1.2513597,1.4668486,1.4662675
0,19923,1.229393,1.4667194,1.4658865
0,19926,1.2081683,1.4665456,1.4654698
0,19929,1.187657,1.4663289,1.4650189
0,19932,1.1678312,1.4660707,1.4645348
0,19935,1.1486641,1.4657724,1.4640187
0,19938,1.13013,1.4654356,1.4634718
0,19941,1.1122041,1.4650617,1.4628953
0,19944,1.0948622,1.4646518,1.46229
0,19947,1.0780816,1.4642074,1.4616572
